"numCDA","probRecuperacao","stsRecuperacao"
60051011166000,25.0802,0
60051011511500,92.1459,0
60051011301000,0.6781,0
60051011306100,99.4582,0
60051011320100,1.8464,0
60051011333100,22.4693,0
60051015261600,76.5189,0
60051015250100,99.9779,0
60051015623200,4.0302,0
60051015633000,59.8365,0
60051013651300,98.8097,0
60051500233600,59.7511,0
60055106616500,0.2599,0
60030106055601,57.5669,0
60030106616006,1.5778,0
60030106613306,1.2145,0
60030106536000,99.9392,0
60030106065300,64.9973,0
60030106621100,52.5738,0
60030102003500,71.1423,0
60030102211000,82.5202,0
60030102221000,93.3213,0
60030102201200,88.8833,0
60030102102100,37.2138,0
60030102351100,96.7489,0
60030102000600,99.9199,0
60030102031100,72.4986,0
60030102303500,3.8583,0
60030102351100,5.5051,0
60030102302000,72.0229,0
60030102630300,96.2486,0
60030101055600,78.3919,0
60030101005000,2.5109,0
60030101161000,99.9148,0
60030101123100,83.2312,0
60030101150300,7.1586,0
60030101135300,57.9177,0
60030101531300,99.9953,0
60030101361500,82.8703,0
60030101301300,98.8395,0
60030101622200,70.7383,0
60030105060100,99.9862,0
60030105033000,77.9736,0
60030105136100,76.7546,0
60030105161100,74.9640,0
60030105330000,79.3219,0
60030105313600,75.6399,0
60030105613300,31.0354,0
60030103621600,98.9105,0
60030103223200,99.7034,0
60030103555300,88.2416,0
60030103353500,99.6128,0
60030103003300,44.4458,0
60030103361000,82.5152,0
60030103631600,84.3187,0
60030100066600,99.6216,0
60030100162600,49.1493,0
60030100215300,84.5841,0
60030100153100,40.4494,0
60030100323000,2.7404,0
60030100062100,21.7376,0
60030100332300,62.8093,0
60030100636100,52.7599,0
60030103163600,67.1594,0
60030103600000,40.4645,0
60030106231100,61.3049,0
60030106116000,99.1601,0
60030106131500,58.5566,0
60030106361600,2.5452,0
60030106015100,90.2060,0
60030106356300,82.5333,0
60030110623100,97.1832,0
60030110201000,98.9414,0
60030110261500,32.1096,0
60030110505000,6.3761,0
60030110320200,97.6973,0
60030110005600,84.5994,0
60030110016000,20.6791,0
60030111211600,77.5343,0
60030111326300,16.4135,0
60030111360100,31.0141,0
60030111360306,3.1853,0
60030111302500,99.9285,0
60030111315600,97.0754,0
60030111633100,80.8374,0
60030116135500,0.5381,0
60030116136600,83.9769,0
60030112603000,96.6144,0
60030112215100,92.4389,0
60030112230300,35.7049,0
60030112161000,85.5335,0
60030112120000,74.2653,0
60030112113200,97.5368,0
60030112556300,92.3484,0
60030112553600,99.2188,0
60030112530100,97.1032,0
60030112300000,91.6950,0
60030112001300,93.9765,0
60030112056200,60.9355,0
60030112360100,99.9924,0
60030112313100,71.9894,0
60030112603301,4.3493,0
60030112660500,59.8855,0
60030112602600,96.3500,0
60030111615100,99.9599,0
60030111655100,89.4185,0
60030111631000,54.4470,0
60030111200606,19.4443,0
60030605015200,85.2500,0
60030600261000,1.3565,0
60030600055200,99.9895,0
60030600055500,95.6516,0
60030603263000,17.0103,0
60030610260100,0.2287,0
60030611103100,48.4726,0
60030616333600,64.9161,0
60031011563200,0.0912,0
60031015513100,1.1476,0
60031013136200,93.8009,0
60000100663200,81.2064,0
60000100231300,22.2226,0
60000100263500,1.7985,0
60000100130500,83.4424,0
60000100130000,33.4907,0
60000101031000,99.5754,0
60000101531500,98.7602,0
60000101350300,81.1424,0
60000101036100,98.8295,0
60000106052300,83.6261,0
60000106111100,83.6183,0
60000106630000,15.7548,0
60000106312200,99.9094,0
60000106003600,99.9906,0
60000106335600,97.9278,0
60000106333100,53.8019,0
60000106661500,67.0260,0
60000106665500,88.8918,0
60000102651306,8.2268,0
60000102206100,0.5739,0
60000102111100,34.2322,0
60000102513500,82.5299,0
60000102315000,2.6272,0
60000102330000,95.0264,0
60000102301600,76.1409,0
60000102633100,99.8763,0
60000101010600,10.2894,0
60000101010300,99.9827,0
60000101101000,1.7534,0
60000101623000,99.5622,0
60000101630300,99.4087,0
60000101223100,49.5670,0
60000101633300,2.2633,0
60000105011500,80.8687,0
60000105061300,38.3891,0
60000105123100,65.1105,0
60000105220200,8.8586,0
60000105236500,98.7951,0
60000105522200,99.0627,0
60000105561600,0.5598,0
60000105660000,3.2995,0
60000103056500,58.8345,0
60000103235300,61.9097,0
60000103501000,56.1830,0
60000103310300,93.0473,0
60000103353100,98.3498,0
60000100116300,83.1562,0
60000100113600,97.9269,0
60000100615000,71.3343,0
60000100212600,1.0395,0
60000100115600,61.8401,0
60000100533500,58.5433,0
60000100035100,99.9894,0
60000100300000,38.4665,0
60000100616300,96.8103,0
60000103631600,90.5175,0
60000103266600,99.3400,0
60000103263600,30.6164,0
60000103160000,88.2027,0
60000103303200,21.3553,0
60000103010300,64.4897,0
60000103351300,99.8939,0
60000106101000,98.5454,0
60000106560100,99.9836,0
60000106313000,97.8636,0
60000106336600,65.0389,0
60000110103500,92.9085,0
60000110601300,0.1506,0
60000110613300,3.6573,0
60000110606206,5.7459,0
60000110510300,76.3743,0
60000110330306,3.1105,0
60000110621600,74.2122,0
60000110631000,94.9077,0
60000111016600,65.9291,0
60000111113300,98.4369,0
60000111611500,99.8699,0
60000111223600,56.0294,0
60000111210100,99.7992,0
60000111136600,31.9418,0
60000111516100,99.1494,0
60000111300100,21.9938,0
60000111332100,99.9352,0
60000111003100,98.8685,0
60000111010000,44.7435,0
60000111060100,91.9794,0
60000111326500,99.6384,0
60000111353100,95.5128,0
60000111600500,92.5914,0
60000116001100,94.8896,0
60000116051100,98.6443,0
60000116066100,88.1984,0
60000116605100,94.1582,0
60000116260000,88.8447,0
60000116225300,97.7655,0
60000116132600,97.6213,0
60000116036500,66.3860,0
60000116030100,98.5408,0
60000116301100,97.1781,0
60000112013500,78.0996,0
60000112036100,99.9983,0
60000112160300,16.2735,0
60000112306200,51.6215,0
60000606111200,38.8371,0
60000606311500,54.7126,0
60000606656000,27.2702,0
60000602125000,64.1917,0
60000601105100,99.5675,0
60000601662600,0.5072,0
60000605166000,8.1948,0
60000605165500,7.2898,0
60000605163200,8.4664,0
60000603603600,61.0796,0
60000603532100,6.3863,0
60000603611600,16.7879,0
60000603666000,32.6818,0
60000600003500,19.2750,0
60000603113600,97.6790,0
60000612303500,41.9736,0
60001000635100,2.0050,0
60001000633600,80.7038,0
60001012610500,0.0245,0
60001011301200,99.0839,0
60001011306000,53.4768,0
60005100611300,1.2277,0
60030100356300,99.8506,0
60030101032000,96.4397,0
60030101115600,99.9171,0
60030101256600,34.2644,0
60030101163200,75.2047,0
60030101113300,99.5251,0
60030101101000,81.7191,0
60030101523100,99.8371,0
60030101516100,47.0193,0
60030101353600,15.9655,0
60030101356100,99.1667,0
60030101333300,91.7694,0
60030101666300,96.9154,0
60030101633600,99.9424,0
60030106610100,87.8473,0
60030106622100,98.7605,0
60030106663600,98.7986,0
60030106501300,99.5947,0
60030106531100,87.4121,0
60030106313200,98.0823,0
60030106305600,91.8265,0
60030102053000,99.9961,0
60030102103100,51.9111,0
60030102116600,99.6076,0
60030102156100,96.6473,0
60030102251200,92.6630,0
60030102205000,99.4828,0
60030102163600,96.6135,0
60030102156000,56.4068,0
60030102106100,98.1642,0
60030102503000,99.8350,0
60030102506300,79.6418,0
60030102325600,96.7624,0
60030102365200,0.7064,0
60030102000600,99.9329,0
60030102323100,39.5768,0
60030101021600,65.7929,0
60030101016600,66.7870,0
60030101166200,98.8798,0
60030101303100,73.8143,0
60030101335100,95.3105,0
60030101663600,89.7538,0
60030105016300,98.5701,0
60030105163000,3.2946,0
60030105661600,13.0119,0
60030105662600,99.5238,0
60030105230500,95.4566,0
60030105113000,99.3092,0
60030105506000,1.8113,0
60030105563000,33.3230,0
60030105023100,4.6048,0
60030105060200,98.2761,0
60030103121500,99.8801,0
60030103151300,95.7821,0
60030103635000,96.4350,0
60030103113000,98.2265,0
60030100016500,98.1611,0
60030100106200,91.3149,0
60030100561600,92.9633,0
60030100306100,90.8773,0
60030100360000,73.8611,0
60030103036300,98.1574,0
60030103166600,87.2669,0
60030103162600,99.9972,0
60030103651000,96.3627,0
60030103666300,89.1410,0
60030103200300,99.9140,0
60030103105100,99.9606,0
60030103163500,99.2249,0
60030103533300,99.9836,0
60030103011100,23.7372,0
60030103006100,93.4178,0
60030106610600,96.9972,0
60030106626500,98.6253,0
60030106211500,63.2548,0
60030106166000,8.3297,0
60030106101300,94.6334,0
60030106303500,31.8291,0
60030106313300,33.0780,0
60030106353600,30.7782,0
60030106601300,98.5347,0
60030106613600,22.5426,0
60030106606200,96.8461,0
60030110130306,0.6936,0
60030110653500,10.0121,0
60030110635300,98.2704,0
60030110213600,83.7370,0
60030110231100,62.0547,0
60030110205300,3.5723,0
60030110531000,98.4153,0
60030110336300,99.7940,0
60030110035600,61.1528,0
60030111166000,1.3209,0
60030111113600,99.9713,0
60030111155000,75.6162,0
60030111302300,97.6304,0
60030111326600,91.2165,0
60030111355000,95.2832,0
60030111010600,97.4387,0
60030111013300,94.9089,0
60030111062000,94.3589,0
60030111336000,99.4473,0
60030111601600,99.8310,0
60030116066000,99.7957,0
60030116013100,53.8936,0
60030116126000,96.7361,0
60030116160600,96.7025,0
60030116105600,54.9694,0
60030116110000,99.3059,0
60030116060600,96.0738,0
60030116013600,6.0978,0
60030112663100,97.8058,0
60030112311500,68.3027,0
60030111236300,97.9650,0
60030111203600,32.8424,0
60030111031100,73.6181,0
60030602311000,23.4122,0
60030601601600,87.4367,0
60030601632100,62.7843,0
60030605156200,20.4980,0
60030603536500,35.5396,0
60030603535600,26.4613,0
60030600651600,49.2317,0
60030603665600,58.0272,0
60031000061500,13.9881,0
60031012116600,1.0547,0
60031012116000,99.4166,0
60031012610300,5.4205,0
60031011630600,93.5272,0
60060100360100,1.5726,0
60060100003300,87.6730,0
60060100315600,66.1177,0
60060100631300,97.6764,0
60060101051000,3.3854,0
60060101066100,98.7429,0
60060101163600,93.1218,0
60060101132300,60.7300,0
60060101601000,99.4823,0
60060101661000,93.1064,0
60060101503600,93.8993,0
60060101353200,73.6147,0
60060101361300,93.5851,0
60060106066100,87.2405,0
60060106113000,95.7639,0
60060106121600,80.0940,0
60060106123000,37.0294,0
60060106100300,41.6797,0
60060106101600,74.7011,0
60060106263300,96.4147,0
60060106211600,5.9532,0
60060106116100,90.7287,0
60060106103601,97.7712,0
60060106516100,1.0433,0
60060106010100,45.9451,0
60060102065300,82.9134,0
60060102065000,98.6640,0
60060102625200,79.4096,0
60060102636500,96.2494,0
60060102210000,80.8334,0
60060102150000,77.4006,0
60060102303600,0.0921,0
60060102312300,88.3559,0
60060102352100,84.0908,0
60060102003200,83.7659,0
60060102611100,89.6132,0
60060102615500,61.7345,0
60060102602600,99.9904,0
60060101060100,86.1034,0
60060101106600,91.9549,0
60060101136600,88.5046,0
60060101606100,98.8197,0
60060101651200,99.0297,0
60060101205300,0.6172,0
60060101261100,16.2746,0
60060101162600,43.9400,0
60060101531300,98.7658,0
60060101352000,99.3957,0
60060101336100,85.0914,0
60060101611100,98.9880,0
60060105602000,75.8400,0
60060105166600,90.3444,0
60060105111500,77.6106,0
60060105156600,99.7412,0
60060105511300,72.3207,0
60060105336500,2.0898,0
60060105010000,15.7131,0
60060105323600,88.0607,0
60060105630100,98.3107,0
60060103011300,98.5586,0
60060103013300,99.3831,0
60060103061100,93.7622,0
60060103032500,72.4482,0
60060103600100,92.4889,0
60060103352200,14.2261,0
60060103302600,80.6364,0
60060103361100,97.4025,0
60060103326000,99.5180,0
60060103610300,93.4286,0
60060100035106,3.1777,0
60060100033300,86.2795,0
60060100103100,0.8428,0
60060100125500,99.4169,0
60060100161100,99.8165,0
60060100600600,56.8682,0
60060100136600,95.3705,0
60060100611100,85.2076,0
60060100633500,95.4054,0
60060103063500,29.3995,0
60060103105300,49.4351,0
60060103113200,66.6278,0
60060103661300,7.3507,0
60060103622000,6.9809,0
60060103656100,94.9226,0
60060103262000,12.4004,0
60060103263200,45.1803,0
60060103226500,88.9663,0
60060103153100,18.9861,0
60060106102600,63.7522,0
60060106100300,6.8951,0
60060106133000,49.8762,0
60060106655100,99.9557,0
60060106210100,49.3035,0
60060106113000,44.9786,0
60060106133600,89.6164,0
60060106312100,22.0652,0
60060106351600,98.5089,0
60060106301000,24.0119,0
60060106010600,0.3121,0
60060106010100,99.6631,0
60060106310500,99.1580,0
60060106662600,99.8969,0
60060110020000,99.6384,0
60060110013100,91.2447,0
60060110136600,98.7516,0
60060110136200,97.3833,0
60060110500300,87.4164,0
60060110300600,76.2784,0
60060110303200,92.6435,0
60060110635600,99.8942,0
60060110601100,82.7189,0
60060111032600,90.7412,0
60060111166500,67.6852,0
60060111123000,58.9235,0
60060111113300,20.5206,0
60060111130100,33.1201,0
60060111163000,96.2192,0
60060111665600,5.2356,0
60060111212200,88.1383,0
60060111260600,97.2633,0
60060111222300,97.4382,0
60060111101100,90.8328,0
60060111113600,95.9255,0
60060111522300,99.4350,0
60060111536600,89.8456,0
60060111366600,0.2219,0
60060111331300,69.2720,0
60060111036200,98.2410,0
60060112116306,4.0748,0
60060112163300,71.2557,0
60060112126100,86.4546,0
60060112333000,91.6664,0
60060111632600,90.3166,0
60060111200000,2.4242,0
60060606623500,95.2363,0
60060602605300,86.3455,0
60060601105600,86.2341,0
60060603150300,99.9892,0
60060603210500,20.4898,0
60060603231000,27.0127,0
60060603233600,21.8696,0
60060603236000,16.5368,0
60061000003300,99.2529,0
60061012230500,99.5325,0
60100100316106,7.3408,0
60100101106300,95.5718,0
60100101536000,55.6700,0
60100101356600,59.8855,0
60100101363000,94.8315,0
60100101052300,1.7691,0
60100101066100,0.1275,0
60100101305300,6.9000,0
60100101353000,96.1240,0
60100101612100,76.1944,0
60100101636600,8.6293,0
60100106050000,91.2278,0
60100106166600,90.2042,0
60100106621100,97.6283,0
60100106612300,92.4629,0
60100106663100,68.7543,0
60100106211300,99.9965,0
60100106131300,84.9668,0
60100106500100,70.0183,0
60100106002600,31.1857,0
60100106603100,98.0305,0
60100102030500,44.5215,0
60100102161300,70.6834,0
60100102110100,50.9171,0
60100102156500,42.8512,0
60100102226100,29.5430,0
60100102201500,82.7318,0
60100102260100,56.6045,0
60100102163000,78.9099,0
60100102533200,99.3475,0
60100102301000,0.4885,0
60100102363000,94.3900,0
60100102303200,43.9012,0
60100101162300,12.3080,0
60100101621300,72.8351,0
60100101263300,59.5820,0
60100101506100,40.9356,0
60100101010000,96.5100,0
60100101330200,93.5741,0
60100101616600,99.8567,0
60100105133200,65.9876,0
60100105613100,93.1915,0
60100105663000,96.7930,0
60100105212000,17.2976,0
60100105100600,48.6072,0
60100105162300,66.6440,0
60100105162600,98.6996,0
60100105153000,98.7657,0
60100105513600,81.7697,0
60100105301100,99.1784,0
60100105301600,3.8469,0
60100105631600,60.8120,0
60100103061100,98.6859,0
60100103006200,90.2754,0
60100103161300,12.7454,0
60100103121300,99.8658,0
60100103110600,94.9467,0
60100103362100,99.9181,0
60100103336200,99.8009,0
60100103065600,45.2058,0
60100103655300,99.5721,0
60100103601300,89.5957,0
60100100050300,83.9354,0
60100100052606,92.1295,0
60100100135500,2.5824,0
60100100630100,62.6997,0
60100100110100,99.9370,0
60100100110000,33.1662,0
60100100130000,70.6310,0
60100100566600,16.3373,0
60100100013300,83.3278,0
60100100313300,0.1084,0
60100100610500,96.5456,0
60100103065000,99.9316,0
60100103115000,57.0069,0
60100103161000,98.0298,0
60100103110300,10.0939,0
60100103203100,0.0825,0
60100103260300,61.8076,0
60100103106600,85.6680,0
60100103115300,77.9127,0
60100103502100,72.4649,0
60100103535000,99.8192,0
60100103320300,88.6038,0
60100103060300,75.0206,0
60100103066000,77.7815,0
60100103310200,75.8166,0
60100103610200,81.4203,0
60100106133000,99.2498,0
60100106612600,20.2876,0
60100106630300,99.9114,0
60100106603600,30.5830,0
60100106131500,96.5805,0
60100106306600,87.4664,0
60100106011100,0.4634,0
60100106021200,93.4322,0
60100106026200,99.9843,0
60100106013600,92.4178,0
60100106636600,98.1914,0
60100106633500,93.2133,0
60100110060000,89.3182,0
60100110065200,91.4508,0
60100110032100,91.2146,0
60100110156200,99.4350,0
60100110131000,48.4398,0
60100110162300,17.3943,0
60100110610600,69.1186,0
60100110206500,92.8824,0
60100110116200,99.3488,0
60100110510600,94.9238,0
60100110361100,94.5309,0
60100110316600,34.4124,0
60100110332100,99.5838,0
60100110065000,89.1633,0
60100110030600,74.0292,0
60100110322500,97.0112,0
60100110316600,91.8952,0
60100110360000,99.8808,0
60100111011200,90.4716,0
60100111136600,75.6361,0
60100111163100,99.9882,0
60100111630600,96.6881,0
60100111253000,96.8710,0
60100111360000,99.0994,0
60100111360600,19.8411,0
60100116621000,88.3915,0
60100116230000,0.1227,0
60100116236000,14.6468,0
60100116310600,23.1208,0
60100116330300,95.0641,0
60100116001200,36.4817,0
60100116015100,20.1113,0
60100112026100,91.0235,0
60100112033600,82.7003,0
60100606631300,25.6683,0
60100601211500,14.3410,0
60100601160000,73.3790,0
60100605222000,85.9284,0
60100605261300,35.0858,0
60100605536000,66.0492,0
60100603252600,95.7244,0
60100600331000,65.9389,0
60100603212200,46.3427,0
60100603251200,52.3957,0
60100611120000,84.3348,0
60100611001000,40.4205,0
60101011620500,99.9749,0
60101011621100,94.0134,0
60101011100000,19.7289,0
60101015133100,99.8692,0
60110100613000,79.2728,0
60110101126500,1.9509,0
60110101610100,81.5118,0
60110101666600,88.3341,0
60110101112100,91.5732,0
60110101563100,32.3589,0
60110101016600,80.8574,0
60110101052600,99.0390,0
60110101003500,2.8023,0
60110106131300,98.2075,0
60110106230100,96.5108,0
60110106203000,1.8772,0
60110106232000,68.4567,0
60110106235000,47.1330,0
60110106261000,93.4908,0
60110106521300,81.1543,0
60110106561100,39.3335,0
60110106316200,27.5583,0
60110106001300,99.9438,0
60110106050000,93.2814,0
60110106066000,0.9458,0
60110106065600,96.0006,0
60110106063300,90.7275,0
60110106336200,84.9975,0
60110102066100,0.8846,0
60110102126100,90.0063,0
60110102101600,76.5326,0
60110102106000,93.8856,0
60110102666000,90.6170,0
60110102201600,93.6427,0
60110102253600,94.1772,0
60110102110100,85.6967,0
60110102113300,98.3793,0
60110102156100,1.3415,0
60110102131300,38.8640,0
60110102100300,92.1295,0
60110102536500,99.4733,0
60110101631100,29.3467,0
60110101211600,96.7235,0
60110101260300,8.9954,0
60110101265300,94.4219,0
60110101560300,14.4909,0
60110101511000,99.8412,0
60110101562500,62.7847,0
60110101560100,89.7681,0
60110101030300,90.1679,0
60110105163100,98.7759,0
60110105606000,80.1555,0
60110105215100,98.4947,0
60110105231600,96.7746,0
60110105206000,47.5263,0
60110105131000,85.3447,0
60110105162300,96.8642,0
60110105321300,94.3676,0
60110105310500,67.1970,0
60110105313500,85.3130,0
60110103111200,92.3602,0
60110103210100,73.6325,0
60110103556200,91.6054,0
60110103530000,99.9435,0
60110103333100,99.8153,0
60110100053600,99.5479,0
60110100002600,97.7329,0
60110100060600,99.6580,0
60110100131500,99.7650,0
60110100630500,99.6978,0
60110100660000,1.9046,0
60110100216300,67.9836,0
60110100161100,72.7239,0
60110100562100,74.3054,0
60110100310100,99.9263,0
60110100013100,44.4480,0
60110100033500,95.7771,0
60110100301600,12.4389,0
60110100655100,5.7531,0
60110100602600,13.8099,0
60110103021000,26.1305,0
60110103050500,96.5844,0
60110103652600,2.3832,0
60110103211200,62.9761,0
60110103501300,99.0042,0
60110103531200,99.5284,0
60110103621300,92.5573,0
60110106006300,26.0024,0
60110106010300,29.4394,0
60110106063500,29.8555,0
60110106630600,97.6410,0
60110106266600,6.7034,0
60110106226500,98.7788,0
60110106253600,93.4593,0
60110106101100,30.0762,0
60110106166300,94.7175,0
60110106530200,90.3187,0
60110106631100,90.9043,0
60110106663100,61.3699,0
60110106666300,56.2737,0
60110110062100,98.7384,0
60110110065100,96.5756,0
60110110100000,29.3957,0
60110110251100,35.9179,0
60110110236600,7.0288,0
60110110266100,99.9769,0
60110110163100,7.0704,0
60110110123300,11.3860,0
60110110166200,57.2350,0
60110110521100,96.1583,0
60110110532300,94.4619,0
60110110562500,97.3881,0
60110110333600,97.3562,0
60110110002300,95.9100,0
60110110060100,93.4023,0
60110110311300,84.0087,0
60110110335200,34.8724,0
60110110611601,27.6890,0
60110110611206,28.8040,0
60110110613200,96.4711,0
60110110630500,4.0183,0
60110111033300,65.6914,0
60110111603100,89.2495,0
60110111113500,97.5662,0
60110111502600,62.6718,0
60110111512000,50.1091,0
60110111623000,9.5128,0
60110111653600,38.9024,0
60110112310600,79.7454,0
60110111006300,96.3476,0
60110113612600,0.0791,0
60110113623100,56.6475,0
60110113263100,43.6365,0
60110113112500,56.3591,0
60110601616000,51.2793,0
60110606336300,53.0704,0
60110602350100,83.9651,0
60110601113100,95.6709,0
60110601051600,74.8173,0
60110605166200,24.3925,0
60110605050500,20.5141,0
60110600160500,67.2430,0
60111011610600,41.1297,0
60111011161300,0.0849,0
60111015301500,98.8462,0
60160100063100,90.1989,0
60160100161300,99.1215,0
60160100325200,0.1369,0
60160100315300,1.5313,0
60160101000000,47.4056,0
60160101103300,97.3226,0
60160101612600,86.7080,0
60160101613300,95.1202,0
60160101620000,70.6203,0
60160101200600,0.1444,0
60160101252600,93.7602,0
60160101236000,96.3205,0
60160101235000,98.6322,0
60160101120500,84.0587,0
60160101556300,2.4338,0
60160101561100,86.9361,0
60160101066300,97.1772,0
60160101023000,30.4159,0
60160106016000,96.0591,0
60160106033300,18.7890,0
60160106653000,88.4815,0
60160106263600,0.0679,0
60160106210600,91.3684,0
60160106510300,91.3223,0
60160106530600,91.2616,0
60160106310600,5.0649,0
60160106312000,39.0628,0
60160106331100,95.7848,0
60160106363500,26.2988,0
60160106601600,34.3235,0
60160106615300,1.1445,0
60160106651100,86.6093,0
60160106631600,88.8147,0
60160102111200,97.5965,0
60160102166300,51.6861,0
60160102661600,26.1407,0
60160102652300,60.3210,0
60160102631000,97.1023,0
60160102212100,27.2899,0
60160102202100,78.9774,0
60160102161100,81.0075,0
60160102166500,99.6946,0
60160102116100,39.1845,0
60160102130100,2.9458,0
60160102521300,4.1552,0
60160102513200,52.8968,0
60160102503000,87.6606,0
60160102310300,94.0738,0
60160102316000,0.2917,0
60160102331100,21.8202,0
60160102015300,97.2973,0
60160102066300,92.6019,0
60160102065500,94.0157,0
60160102310300,1.8881,0
60160102331300,3.0712,0
60160102613500,95.6736,0
60160102650000,99.9436,0
60160102603100,4.9761,0
60160101102200,92.1535,0
60160101631200,40.3853,0
60160101236006,50.3443,0
60160101266600,72.4673,0
60160101163000,94.4068,0
60160101502600,80.6709,0
60160101306000,8.7567,0
60160101311100,84.3480,0
60160101316300,99.9639,0
60160101301600,85.0361,0
60160101306100,44.9613,0
60160101656000,99.9733,0
60160105161000,79.6352,0
60160105153000,75.6718,0
60160105610000,26.2611,0
60160105263000,96.5891,0
60160105263300,47.7661,0
60160105113100,83.2863,0
60160105321600,99.0106,0
60160105303600,99.7174,0
60160105035200,93.3080,0
60160105300300,66.8646,0
60160105331000,76.5030,0
60160105633000,83.0157,0
60160105633600,25.5914,0
60160105660600,19.5791,0
60160103020600,76.0746,0
60160103636600,96.6500,0
60160103160600,22.5836,0
60160103113500,85.9753,0
60160103130100,72.6483,0
60160103513100,2.5829,0
60160103511300,80.2024,0
60160103361300,86.6259,0
60160103366100,2.4700,0
60160103010000,76.8839,0
60160103030100,87.3349,0
60160103606100,95.2910,0
60160103606100,65.5095,0
60160103636000,86.4280,0
60160100031300,99.6038,0
60160100160600,25.6066,0
60160100133000,4.7708,0
60160100663200,99.2381,0
60160100222300,67.2632,0
60160100256500,99.7513,0
60160100111100,98.9948,0
60160100301100,97.3154,0
60160100311000,97.6902,0
60160100310300,85.6405,0
60160100353200,89.0162,0
60160100635100,84.3435,0
60160100602600,4.0869,0
60160103165500,10.6745,0
60160103232500,97.7055,0
60160103260606,62.0519,0
60160103530600,0.1629,0
60160103366500,99.9642,0
60160103350300,0.1312,0
60160103066300,31.4502,0
60160103320500,99.9530,0
60160103661300,98.8024,0
60160103611100,55.1857,0
60160103636500,67.3262,0
60160106036500,8.4994,0
60160106000300,0.1472,0
60160106666300,41.9067,0
60160106653000,51.6708,0
60160106633100,9.4468,0
60160106666000,30.6854,0
60160106261600,0.4380,0
60160106220600,98.8290,0
60160106215000,86.5631,0
60160106556000,97.7160,0
60160106530000,21.8355,0
60160106561300,98.7244,0
60160106335100,94.8024,0
60160106011300,99.0104,0
60160106015500,10.5754,0
60160106030100,65.9255,0
60160106316100,1.9266,0
60160106351500,93.5399,0
60160106300100,1.1411,0
60160106333000,0.8645,0
60160106622300,0.3586,0
60160106631200,13.7253,0
60160106635500,96.8958,0
60160110023600,98.9312,0
60160110030300,97.8503,0
60160110106000,99.9329,0
60160110136500,92.3960,0
60160110635000,93.8546,0
60160110263100,93.1240,0
60160110220300,86.4889,0
60160110205300,72.2285,0
60160110262200,52.6493,0
60160110111200,64.0627,0
60160110523106,2.5204,0
60160110530201,0.4242,0
60160110010000,67.9561,0
60160110065300,5.4903,0
60160110665300,8.5582,0
60160111030600,29.8710,0
60160111136000,5.4240,0
60160111216500,1.7410,0
60160111236300,30.2769,0
60160111156500,99.6469,0
60160111311100,31.1637,0
60160111001000,9.7344,0
60160111036600,3.9064,0
60160113161200,99.5328,0
60160600261200,92.2851,0
60160600211500,72.1253,0
60160600200500,95.3749,0
60160600233600,77.7500,0
60160606665600,15.6286,0
60160606310100,35.3550,0
60160601026600,83.1470,0
60160601306000,29.0769,0
60160605601000,66.4487,0
60160605060100,61.4472,0
60160605661600,85.1857,0
60160611003300,43.8390,0
60160611016200,91.9555,0
60160611662600,93.1953,0
60160611612500,94.1359,0
60160611611000,94.1601,0
60160611656100,93.9716,0
60160611121100,99.3536,0
60160611301600,51.8762,0
60161012360000,98.7052,0
60161011515100,66.6681,0
60120100033100,15.9592,0
60120100165300,78.9091,0
60120100126600,73.0087,0
60120100610100,99.4218,0
60120100215600,60.8773,0
60120100263500,0.0792,0
60120100106600,99.3049,0
60120100100600,51.1403,0
60120100535000,97.2693,0
60120100316200,84.5896,0
60120100352300,1.4524,0
60120100305600,1.4040,0
60120100303100,99.9727,0
60120100335000,1.3006,0
60120100001000,98.2680,0
60120100055300,13.3168,0
60120100036600,0.8686,0
60120100066200,98.9633,0
60120100300600,98.4201,0
60120100321200,33.3852,0
60120100661000,45.0738,0
60120100656200,95.8016,0
60120101000600,89.8944,0
60120101013200,93.9563,0
60120101001100,96.6669,0
60120101163300,91.7269,0
60120101121600,71.5534,0
60120101135100,98.2535,0
60120101610000,99.9079,0
60120101631100,98.6747,0
60120101663600,99.4026,0
60120101215600,93.0069,0
60120101121600,4.1911,0
60120101551200,69.3928,0
60120101533500,99.1577,0
60120101000000,98.7212,0
60120101366300,98.1285,0
60120106063000,93.3481,0
60120106113300,98.0174,0
60120106126100,48.1172,0
60120106101300,13.6364,0
60120106603600,98.0212,0
60120106231200,99.2210,0
60120106100500,1.0566,0
60120106111000,97.6433,0
60120106110200,99.7874,0
60120106132000,98.9346,0
60120106160500,98.2957,0
60120106513300,51.4220,0
60120106532200,78.1605,0
60120106320500,96.4577,0
60120106330300,17.5316,0
60120106600500,99.2490,0
60120106603000,89.7622,0
60120106616500,83.7471,0
60120106603300,82.0937,0
60120106635000,5.4481,0
60120102056100,41.6494,0
60120102031600,97.5054,0
60120102031000,8.1442,0
60120102160500,99.6410,0
60120102662200,92.4111,0
60120102610500,99.9974,0
60120102201600,98.9344,0
60120102105600,81.0465,0
60120102136100,99.7880,0
60120102331300,99.1980,0
60120102301300,93.4221,0
60120102003000,4.5380,0
60120102036000,97.1476,0
60120102360300,72.7342,0
60120102362000,93.6447,0
60120101026200,94.3204,0
60120101060000,98.5001,0
60120101606100,81.8877,0
60120101203600,96.3166,0
60120101206000,0.0878,0
